post_id	insight	agency
F1A144	2.27790e-02	2.16401e-02
F1A21C	2.35294e-02	1.17647e-02
F1A267	1.30719e-02	1.96078e-02
F1A311	2.01072e-02	4.15550e-02
F1A396	1.07527e-02	4.30108e-02
F1A3AE	3.12500e-02	4.16667e-02
F1A3EE	1.45349e-02	4.65116e-02
F1A43A	1.99800e-02	2.89710e-02
F1A4AD	1.30719e-02	2.94118e-02
F1A4E3	0.00000e+00	6.45161e-03
F1A4FF	2.51572e-02	2.51572e-02
F1A535	4.34783e-02	3.26087e-02
F1A56E	4.10959e-02	3.69863e-02
F1A5DD	1.73913e-02	3.47826e-02
F1A697	2.65487e-02	1.76991e-02
F1A717	3.23077e-02	1.07692e-02
F1A71F	2.54237e-02	5.08475e-02
F1A740	9.84252e-03	1.77165e-02
F1A761	1.06157e-02	2.54777e-02
F1A77E	1.32159e-02	1.46843e-02
F1A792	1.81818e-02	1.81818e-02
F1A837	3.05882e-02	3.52941e-02
F1A927	2.78261e-02	2.43478e-02
F1A970	7.67754e-03	1.91939e-02
F1A9DF	1.48515e-02	9.90099e-03
F1A9FC	2.45902e-02	5.73770e-02
F1AA7F	1.20968e-02	3.22581e-02
F1AAFA	2.31533e-02	7.71775e-03
F1AB85	3.24675e-02	1.94805e-02
F1AC57	1.82482e-02	5.10949e-02
F1AD05	1.24740e-02	2.07900e-02
F1ADEB	2.36686e-02	2.36686e-02
F1AE0E	1.27389e-02	1.27389e-02
F1AEFC	1.96078e-02	2.80112e-02
F1AF56	2.32558e-02	1.55039e-02
F1AF67	1.65837e-02	2.15589e-02
F1AF75	2.71682e-02	2.71682e-02
F1AFB3	3.65854e-02	2.43902e-02
F1B0B9	1.93906e-02	2.21607e-02
F1B215	5.61798e-02	2.80899e-02
F1B21A	0.00000e+00	1.56250e-02
F1B264	1.69492e-02	2.17918e-02
F1B2A5	7.40741e-02	0.00000e+00
F1B2AA	0.00000e+00	9.25926e-03
F1B2C5	1.96078e-02	2.45098e-02
F1B358	1.07527e-02	2.15054e-02
F1B395	3.66972e-02	1.83486e-02
F1B3B3	2.68595e-02	4.33884e-02
F1B4B1	2.52101e-02	2.52101e-02
F1B4DB	2.05479e-02	1.36986e-02
F1B59C	3.13589e-02	6.96864e-03
F1B5B2	7.38007e-03	1.47601e-02
F1B5EA	1.45631e-02	2.91262e-02
F1B622	2.84091e-02	4.26136e-02
F1B674	1.81818e-02	1.81818e-02
F1B67D	3.12500e-02	3.64583e-02
F1B6D1	2.63158e-02	2.63158e-02
F1B7AF	2.43902e-02	4.47154e-02
F1B7BB	1.34357e-02	5.18234e-02
F1B7D5	1.57480e-02	7.87402e-03
F1B837	0.00000e+00	2.01342e-02
F1B891	9.89011e-03	3.62637e-02
F1B929	1.14943e-02	3.44828e-02
F1B965	2.31660e-02	3.86100e-02
F1BACF	1.19048e-02	3.57143e-02
F1BB1F	6.73401e-03	1.34680e-02
F1BB56	1.36986e-02	3.42466e-02
F1BBA7	1.29870e-02	1.94805e-02
F1BC32	3.78378e-02	1.08108e-02
F1BC47	1.80180e-02	3.42342e-02
F1BC8C	3.05344e-02	2.29008e-02
F1BD0B	1.69492e-02	1.48305e-02
F1BD49	7.38007e-03	1.84502e-02
F1BDCF	1.68539e-02	3.37079e-02
F1BE6D	2.26244e-02	1.13122e-02
F1BEAE	9.58466e-03	3.19489e-02
F1BEF0	2.11765e-02	3.29412e-02
F1BEF7	7.72201e-03	1.54440e-02
F1BF28	2.58065e-02	1.61290e-02
F1C061	1.42857e-02	0.00000e+00
F1C12A	1.55587e-02	2.82885e-02
F1C13F	3.75000e-02	3.33333e-02
F1C1BE	4.43787e-02	3.55030e-02
F1C1EB	4.54545e-03	9.09091e-03
F1C1FB	3.16265e-02	2.25904e-02
F1C4AF	6.13497e-03	1.53374e-02
F1C4F7	1.48936e-02	2.55319e-02
F1C518	1.69492e-02	4.23729e-02
F1C53D	0.00000e+00	1.76991e-02
F1C64F	1.96078e-02	2.94118e-02
F1C712	4.90196e-03	1.47059e-02
F1C71F	1.82927e-02	1.82927e-02
F1C7B8	1.74029e-02	2.67738e-02
F1C7CD	3.90625e-02	8.59375e-02
F1C7F3	2.22222e-02	1.90476e-02
F1C806	2.04360e-02	2.72480e-02
F1C9D0	9.61538e-03	3.36538e-02
F1CA21	2.04082e-02	3.06122e-02
F1CA99	4.38596e-02	2.63158e-02
F1CAD3	2.41158e-02	3.37621e-02
F1CB2B	1.42857e-02	2.14286e-02
F1CB33	1.96078e-02	2.45098e-02
F1CCBB	1.63447e-02	2.08024e-02
F1CD6C	3.21716e-02	2.68097e-02
F1CD71	2.53968e-02	2.22222e-02
F1CE02	2.25225e-02	2.81532e-02
F1CE9B	3.64322e-02	3.51759e-02
F1CEF2	2.31214e-02	1.15607e-02
F1CF55	2.50000e-02	3.75000e-02
F1CFDF	1.63043e-02	5.43478e-02
F1D13C	2.82353e-02	4.00000e-02
F1D240	1.50538e-02	3.01075e-02
F1D25D	1.41509e-02	2.83019e-02
F1D288	3.18471e-02	3.82166e-02
F1D434	0.00000e+00	6.66667e-03
F1D464	1.47059e-02	1.47059e-02
F1D4CF	2.52101e-02	2.10084e-02
F1D51A	2.12465e-02	1.41643e-02
F1D6C4	2.67966e-02	4.01949e-02
F1D6C9	4.41176e-02	4.41176e-02
F1D72A	1.19403e-02	3.58209e-02
F1D79A	5.74713e-02	2.29885e-02
F1D855	2.77778e-02	2.77778e-02
F1D899	2.20588e-02	5.14706e-02
F1D9F7	5.16432e-02	4.69484e-02
F1DA48	2.63158e-02	3.94737e-02
F1DAC8	2.95567e-02	2.70936e-02
F1DADD	2.11480e-02	3.02115e-02
F1DBFD	1.98675e-02	0.00000e+00
F1DC29	4.41400e-02	4.71842e-02
F1DC55	3.94737e-02	3.28947e-02
F1DCBB	2.34742e-02	1.40845e-02
F1DD2C	0.00000e+00	4.31034e-02
F1DE08	2.44898e-02	5.30612e-02
F1DE0F	3.58566e-02	1.19522e-02
F1DEB1	3.36134e-02	1.80072e-02
F1DEF1	3.52941e-02	2.35294e-02
F1DF99	6.15385e-02	3.07692e-02
F1E049	1.58730e-02	5.29101e-03
F1E052	2.85714e-02	5.71429e-02
F1E08F	0.00000e+00	4.76190e-02
F1E0B1	2.23464e-02	1.81564e-02
F1E10C	3.43008e-02	2.90237e-02
F1E11A	4.91071e-02	2.67857e-02
F1E1B0	2.37288e-02	3.05085e-02
F1E21E	0.00000e+00	1.94175e-02
F1E27D	0.00000e+00	2.50000e-02
F1E295	7.93651e-03	0.00000e+00
F1E2C7	1.92926e-02	2.57235e-02
F1E2F9	2.13415e-02	3.35366e-02
F1E335	1.26582e-02	2.10970e-02
F1E3C2	4.37956e-02	2.18978e-02
F1E42B	2.73224e-02	2.73224e-02
F1E44D	8.73362e-03	1.31004e-02
F1E472	3.22581e-02	4.03226e-02
F1E507	2.32301e-02	2.21239e-02
F1E52A	3.23102e-02	3.06947e-02
F1E560	9.90099e-03	3.96040e-02
F1E593	3.42857e-02	2.00000e-02
F1E5E3	3.79147e-02	3.79147e-02
F1E5FD	3.98406e-03	1.79283e-02
F1E612	2.14876e-02	1.81818e-02
F1E6C2	1.14613e-02	1.00287e-02
F1E6EE	1.36054e-02	2.72109e-02
F1E71D	9.66184e-03	2.89855e-02
F1E741	2.19512e-02	2.43902e-02
F1E746	1.34228e-02	2.68456e-02
F1E855	2.40964e-02	4.81928e-02
F1E866	3.06748e-02	2.04499e-02
F1E93F	3.90625e-03	7.81250e-03
F1EA7A	1.89274e-02	2.83912e-02
F1EB10	1.06383e-02	2.12766e-02
F1EB97	2.77778e-02	3.70370e-02
F1EBCE	4.01460e-02	2.91971e-02
F1ECAC	0.00000e+00	8.33333e-03
F1ECB9	2.96296e-02	2.22222e-02
F1EDDD	2.51309e-02	2.82723e-02
F1EE15	2.10970e-02	1.89873e-02
F1EFC2	1.43443e-02	2.25410e-02
F1F061	1.65289e-02	5.78512e-02
F1F0EE	3.17460e-02	2.99824e-02
F1F10E	4.05210e-02	3.32851e-02
F1F115	1.21951e-02	0.00000e+00
F1F1D1	2.83688e-02	2.12766e-02
F1F410	2.65487e-02	2.35988e-02
F1F4D4	5.71429e-03	1.71429e-02
F1F55A	3.01370e-02	1.36986e-02
F1F55F	1.72684e-02	3.13972e-02
F1F57F	8.84956e-03	7.07965e-02
F1F612	3.49854e-02	1.45773e-02
F1F787	3.08219e-02	5.13699e-03
F1F7EC	1.52284e-02	2.79188e-02
F1F80B	9.95025e-03	2.98507e-02
F1F821	3.66300e-03	2.19780e-02
F1F84B	1.37931e-02	1.37931e-02
F1F863	2.07254e-02	2.93610e-02
F1F8F5	1.92308e-02	1.28205e-02
F1F972	7.04225e-03	7.04225e-03
F1F998	4.44444e-03	1.77778e-02
F1F99A	2.75862e-02	2.06897e-02
F1F9BA	1.98020e-02	9.90099e-03
F1FA02	7.27273e-02	1.81818e-02
F1FA6F	5.33333e-02	1.33333e-02
F1FAC1	1.55039e-02	3.10078e-02
F1FAD2	1.40845e-02	7.04225e-03
F1FADF	3.57143e-02	2.92208e-02
F1FAEC	2.07156e-02	2.63653e-02
F1FC7D	7.10900e-03	4.02844e-02
F1FE50	1.80723e-02	2.40964e-02
F1FECA	4.76190e-02	3.66300e-02
F1FED3	5.73248e-02	5.73248e-02
F1FF03	2.03046e-02	1.01523e-02
F1FF2D	3.41297e-03	1.36519e-02
F1FF40	1.26582e-02	5.06329e-02
F1FF65	1.38249e-02	2.76498e-02
F1FFDD	1.63934e-02	3.55191e-02
F20005	1.30011e-02	1.40845e-02
F2009C	1.50602e-02	2.10843e-02
F200C6	3.50000e-02	3.00000e-02
F2010C	0.00000e+00	1.78571e-02
F20157	2.45399e-02	2.24949e-02
F2015A	4.12186e-02	1.79211e-02
F201BE	2.00000e-02	2.00000e-02
F201CB	2.77778e-02	6.48148e-02
F2023F	1.37773e-02	2.06659e-02
F202D4	1.98675e-02	3.31126e-02
F20313	3.83663e-02	1.60891e-02
F20419	0.00000e+00	0.00000e+00
F2045C	5.95238e-03	5.95238e-03
F20506	8.47458e-03	2.54237e-02
F20541	1.07991e-02	4.10367e-02
F2054F	5.37634e-02	3.22581e-02
F20571	2.00286e-02	3.00429e-02
F205AA	2.66667e-02	3.23810e-02
F205C3	1.23457e-02	2.88066e-02
F205E1	2.35149e-02	1.73267e-02
F205E9	2.57611e-02	3.51288e-02
F206B6	8.96861e-03	3.13901e-02
F20714	2.29358e-02	2.75229e-02
F2075F	1.92308e-02	4.48718e-02
F20806	2.63852e-02	1.31926e-02
F20864	3.65631e-02	3.47349e-02
F20876	0.00000e+00	2.32558e-02
F20916	1.77515e-02	2.36686e-02
F2092E	1.16788e-02	1.31387e-02
F20945	0.00000e+00	1.19048e-02
F209F1	9.66184e-03	1.44928e-02
F20A41	1.91726e-02	2.01816e-02
F20A76	4.60993e-02	3.54610e-02
F20AEC	1.85185e-02	9.25926e-03
F20B9D	2.64901e-02	1.98675e-02
F20C57	1.85185e-02	4.44444e-02
F20D5F	2.25564e-02	3.38346e-02
F20DE4	3.38983e-02	3.95480e-02
F20DE9	2.41379e-02	3.79310e-02
F20DF3	3.13480e-02	5.32915e-02
F20E0A	2.44898e-02	3.12925e-02
F20EAF	3.80952e-02	1.90476e-02
F20F54	1.95599e-02	3.17848e-02
F20F60	4.76190e-02	4.76190e-02
F20FB4	1.94805e-02	4.54545e-02
F2111E	3.47395e-02	2.23325e-02
F2113C	1.86567e-02	2.61194e-02
F21173	1.40351e-02	1.05263e-02
F212A2	1.63934e-02	4.91803e-02
F213BB	3.19635e-02	4.10959e-02
F21440	1.93548e-02	2.90323e-02
F2158A	1.53846e-02	0.00000e+00
F215AE	3.03030e-02	3.78788e-02
F215C0	3.12500e-02	2.08333e-02
F21719	4.03226e-02	8.06452e-03
F217B1	2.36220e-02	1.57480e-02
F21850	5.85176e-02	4.94148e-02
F21883	3.51515e-02	2.42424e-02
F218B6	2.12500e-02	2.37500e-02
F218E9	2.20000e-02	2.20000e-02
F218FA	2.02020e-02	2.02020e-02
F21A15	6.18557e-03	2.68041e-02
F21AC7	1.81543e-02	1.05900e-02
F21B06	2.59222e-02	3.58923e-02
F21B08	3.05499e-02	1.32383e-02
F21B3C	1.78571e-02	8.92857e-03
F21B4E	3.63636e-02	2.02020e-02
F21C25	2.18978e-02	2.55474e-02
F21C29	1.19617e-02	2.03349e-02
F21D1E	2.59740e-02	2.59740e-02
F21D75	1.61663e-02	3.46420e-02
F21D82	4.09556e-02	2.04778e-02
F21E36	2.43902e-02	2.82413e-02
F22178	1.05634e-02	2.46479e-02
F221BA	2.57732e-02	1.03093e-02
F221FD	4.34783e-02	9.78261e-02
F22269	2.48756e-02	3.48259e-02
F222ED	2.48756e-02	1.49254e-02
F22336	9.34579e-03	1.86916e-02
F225FD	1.88679e-02	1.25786e-02
F22634	1.31868e-02	3.73626e-02
F22656	1.29870e-02	0.00000e+00
F226D9	0.00000e+00	0.00000e+00
F2273C	2.24439e-02	3.74065e-02
F2282E	4.31655e-02	2.15827e-02
F22836	2.18978e-02	3.89294e-02
F22A90	2.25225e-02	4.05405e-02
F22ADF	2.34192e-02	2.81030e-02
F22AEE	2.35294e-02	3.52941e-02
F22B2A	0.00000e+00	5.10204e-03
F22B4A	1.26050e-02	1.68067e-02
F22B81	1.51976e-02	3.95137e-02
F22D29	3.47003e-02	3.47003e-02
F22D7E	4.94297e-02	1.90114e-02
F22DB1	1.13636e-02	1.70455e-02
F22E05	2.69397e-02	2.04741e-02
F22E23	2.19780e-02	1.23626e-02
F22E7D	4.73934e-03	2.84360e-02
F22F63	0.00000e+00	3.22581e-02
F23096	9.90099e-03	1.98020e-02
F230DE	7.44681e-02	5.31915e-02
F2318F	2.05198e-02	3.00958e-02
F231F5	2.54042e-02	1.61663e-02
F231FA	2.61438e-02	1.96078e-02
F2347F	1.61812e-02	2.58900e-02
F23577	5.23560e-03	1.57068e-02
F2357A	2.78746e-02	2.09059e-02
F235AA	1.26582e-02	2.10970e-02
F235B0	3.16742e-02	3.61991e-02
F23610	1.00604e-02	3.62173e-02
F23625	1.73267e-02	1.48515e-02
F2388A	7.14286e-03	1.42857e-02
F238C3	1.77839e-02	1.64159e-02
F23916	2.10526e-02	2.10526e-02
F23A1F	2.38095e-02	1.02041e-02
F23A28	2.40000e-02	8.00000e-03
F23A49	2.06186e-02	2.06186e-02
F23AE4	1.52091e-02	1.90114e-02
F23B2D	0.00000e+00	2.59740e-02
F23CDA	0.00000e+00	3.59712e-02
F23D05	9.19540e-03	5.51724e-02
F23D14	1.30486e-02	1.77936e-02
F23D1C	2.42347e-02	3.95408e-02
F23DDA	1.14943e-02	1.14943e-02
F24014	1.47059e-02	1.83824e-02
F24021	1.99005e-02	2.98507e-02
F24197	5.83942e-02	0.00000e+00
F241B3	2.54237e-02	4.23729e-02
F241B4	3.17460e-02	2.38095e-02
F24208	2.33051e-02	3.38983e-02
F2427D	2.20588e-02	3.67647e-02
F2431F	1.90114e-02	1.52091e-02
F243BC	2.01238e-02	2.16718e-02
F243CD	2.60304e-02	3.47072e-02
F243DB	1.75000e-02	2.00000e-02
F2453A	0.00000e+00	2.94118e-02
F24570	5.08475e-02	0.00000e+00
F245A1	5.12821e-02	2.56410e-02
F2461C	3.48837e-02	1.16279e-02
F2465F	7.57576e-03	3.78788e-02
F246B5	3.84615e-02	2.88462e-02
F246D4	3.93120e-02	2.94840e-02
F24726	2.36140e-02	2.56674e-02
F2482C	2.42215e-02	3.46021e-02
F248D9	4.17755e-02	1.56658e-02
F248ED	3.62538e-02	4.22961e-02
F24AB3	2.24888e-02	1.49925e-02
F24AC7	5.14706e-02	3.67647e-02
F24BFC	2.33645e-02	4.36137e-02
F24C07	2.07135e-02	2.53165e-02
F24D02	5.67376e-02	3.54610e-02
F24DB0	2.58519e-02	2.23267e-02
F24DBC	1.82927e-02	3.04878e-02
F24E0A	2.55319e-02	2.34043e-02
F24E36	1.20482e-02	3.44234e-02
F24E99	1.16009e-02	3.24826e-02
F24EAB	1.88679e-02	1.34771e-02
F24EF8	1.30435e-02	1.73913e-02
F24F42	2.59887e-02	2.14689e-02
F24F76	1.21766e-02	9.13242e-03
F25050	3.14465e-02	1.88679e-02
F25114	3.88350e-02	3.64078e-02
F25143	2.79330e-02	2.79330e-02
F2520E	2.43408e-02	5.07099e-02
F2522E	2.34375e-02	5.07812e-02
F25281	2.64423e-02	3.36538e-02
F252B1	3.27869e-02	3.27869e-02
F25335	2.56410e-02	1.02564e-02
F253F6	0.00000e+00	1.35135e-02
F253F9	4.45344e-02	4.04858e-02
F2550A	2.27273e-02	5.68182e-03
F2562C	1.05541e-02	3.16623e-02
F25658	2.05761e-02	1.64609e-02
F25774	1.38889e-02	1.66667e-02
F25818	4.22535e-02	2.81690e-02
F25835	1.92308e-02	2.40385e-02
F25977	1.04439e-02	1.82768e-02
F259D3	2.14286e-02	1.07143e-02
F259DF	0.00000e+00	3.75000e-02
F259EA	1.11732e-02	3.35196e-02
F25AC3	2.20588e-02	3.30882e-02
F25AD7	2.85344e-02	1.55642e-02
F25B08	5.26316e-03	2.10526e-02
F25B70	2.06612e-02	3.30579e-02
F25BBF	3.12500e-02	4.68750e-02
F25BE0	1.13636e-02	7.57576e-03
F25BFD	2.11361e-02	1.98151e-02
F25C58	0.00000e+00	6.12245e-02
F25CB8	8.68056e-03	2.08333e-02
F25CBE	5.63380e-02	1.40845e-02
F25CEF	4.05405e-02	2.70270e-02
F25D16	3.79041e-02	1.89521e-02
F25D91	4.57038e-02	1.64534e-02
F25ED9	2.19436e-02	3.23929e-02
F25EF3	2.68542e-02	1.91816e-02
F25F7A	4.16667e-02	4.16667e-02
F2608A	2.63158e-02	2.16718e-02
F260B6	1.01523e-02	1.52284e-02
F260C1	6.71141e-03	2.68456e-02
F260D9	4.82456e-02	3.50877e-02
F260E1	4.41767e-02	4.41767e-02
F26132	2.05128e-02	2.69231e-02
F26170	1.35135e-02	2.36486e-02
F2617E	2.24439e-02	2.49377e-02
F262C4	2.68817e-02	1.61290e-02
F26311	1.61290e-02	1.93548e-02
F26336	1.88679e-02	2.83019e-02
F263FF	1.94175e-02	1.94175e-02
F2647E	1.35593e-02	3.72881e-02
F26544	2.25141e-02	1.31332e-02
F26577	3.09023e-02	3.33745e-02
F265E3	0.00000e+00	2.29008e-02
F26645	1.81159e-02	3.62319e-02
F2679B	4.10959e-02	1.36986e-02
F2683B	2.31023e-02	2.31023e-02
F268E8	1.25786e-02	4.40252e-02
F268FE	2.54237e-02	3.38983e-02
F2690E	4.49438e-02	4.49438e-02
F26920	0.00000e+00	1.26582e-02
F26964	1.21951e-02	1.62602e-02
F26A2C	1.88679e-02	2.15633e-02
F26A65	3.49076e-02	1.23203e-02
F26A72	3.61011e-02	4.51264e-02
F26ACD	2.14286e-02	3.92857e-02
F26B14	2.56410e-02	2.24359e-02
F26B38	1.39969e-02	2.33281e-02
F26B4E	6.66667e-03	3.00000e-02
F26B80	4.36364e-02	2.90909e-02
F26BD6	6.57277e-02	7.51174e-02
F26C31	2.63930e-02	1.46628e-02
F26C4A	3.43348e-02	3.00429e-02
F26C68	4.50450e-02	1.80180e-02
F26DA7	1.59574e-02	1.24113e-02
F26EE6	2.49653e-02	1.66436e-02
F26F9B	2.27273e-02	2.72727e-02
F26F9D	2.83401e-02	1.21457e-02
F26FC2	4.71910e-02	4.94382e-02
F26FE2	3.70370e-02	2.46914e-02
F26FFC	2.47934e-02	2.47934e-02
F27119	3.97727e-02	1.13636e-02
F27129	2.83019e-02	2.67296e-02
F271A5	7.44417e-03	2.72953e-02
F272E2	1.56600e-02	3.35570e-02
F27301	2.00803e-02	1.20482e-02
F27305	3.59712e-02	1.07914e-02
F27326	1.14286e-02	4.00000e-02
F27344	8.16327e-03	2.85714e-02
F273BB	3.47938e-02	3.47938e-02
F27418	1.28205e-02	1.92308e-02
F2744D	1.86916e-02	2.33645e-02
F274B8	1.11111e-02	1.85185e-02
F275DC	4.09836e-02	2.45902e-02
F276B7	1.71429e-02	3.14286e-02
F27720	3.66972e-02	9.17431e-02
F27784	1.25313e-02	3.50877e-02
F2796F	2.32108e-02	1.93424e-02
F27A85	1.98020e-02	1.98020e-02
F27B61	2.45098e-02	1.47059e-02
F27BCE	2.57511e-02	2.57511e-02
F27C21	1.96937e-02	3.28228e-02
F27D74	1.04575e-02	2.48366e-02
F27E9A	4.19162e-02	2.79441e-02
F27F6F	4.16667e-02	2.08333e-02
F27F70	3.43643e-03	1.03093e-02
F27FA5	2.91262e-02	9.70874e-03
F2809D	2.89855e-02	1.08696e-02
F280CF	3.06452e-02	2.90323e-02
F2811B	3.60169e-02	2.22458e-02
F28121	8.71080e-03	2.78746e-02
F281F1	8.00000e-03	2.00000e-02
F28207	9.93377e-03	2.31788e-02
F28225	0.00000e+00	5.74713e-03
F28227	2.02020e-02	4.04040e-02
F2824B	1.60000e-02	4.80000e-02
F2825D	2.52632e-02	1.78947e-02
F28301	1.67598e-02	2.79330e-02
F28350	4.81928e-02	0.00000e+00
F28394	1.01626e-02	4.06504e-03
F283A5	3.08642e-02	2.46914e-02
F28481	1.63265e-02	3.46939e-02
F284E6	1.46699e-02	1.83374e-02
F2862B	1.54905e-02	6.02410e-02
F2868D	3.69318e-02	3.12500e-02
F286C0	1.68539e-02	1.68539e-02
F286FF	3.65591e-02	3.22581e-02
F28724	5.20231e-02	2.31214e-02
F287D1	2.27743e-02	2.07039e-02
F287DA	2.33645e-02	2.80374e-02
F287E6	8.00000e-03	1.60000e-02
F2885B	2.32558e-02	3.72093e-02
F2889C	3.38462e-02	1.23077e-02
F288A2	1.49254e-02	4.47761e-02
F288B6	1.92308e-02	5.76923e-02
F28923	1.85874e-02	4.46097e-02
F28937	2.65060e-02	3.37349e-02
F28948	0.00000e+00	5.26316e-02
F28995	1.72414e-02	6.89655e-02
F289BB	4.25532e-02	7.44681e-02
F28A00	1.98198e-02	3.78378e-02
F28A61	2.79720e-02	3.14685e-02
F28A6B	2.83019e-02	2.35849e-02
F28ACC	1.07914e-02	1.79856e-02
F28ADF	2.69151e-02	2.07039e-02
F28B11	1.55039e-02	7.75194e-03
F28B39	1.07143e-02	2.50000e-02
F28BA0	1.63690e-02	1.78571e-02
F28C7C	2.65252e-02	2.65252e-02
F28C7E	1.42857e-02	1.42857e-02
F28CA1	3.00000e-02	1.00000e-02
F28CD2	2.67380e-02	2.40642e-02
F28E40	1.84758e-02	1.96305e-02
F28ECA	1.80000e-02	2.80000e-02
F28ECF	1.97628e-02	2.37154e-02
F28F05	9.90099e-03	1.98020e-02
F28F76	3.36134e-02	1.68067e-02
F28F81	3.22581e-02	5.37634e-02
F290CF	2.71493e-02	4.07240e-02
F29174	1.24611e-02	1.24611e-02
F292ED	6.81818e-03	2.50000e-02
F2931E	2.43902e-02	2.43902e-02
F29429	2.06718e-02	2.84238e-02
F29433	3.97196e-02	3.50467e-02
F29462	3.60577e-02	2.16346e-02
F294A4	1.27389e-02	1.91083e-02
F2957F	2.73141e-02	2.73141e-02
F295A4	3.75940e-02	2.25564e-02
F29718	3.86740e-02	4.41989e-02
F29754	1.64319e-02	2.11268e-02
F2983E	1.75879e-02	2.51256e-02
F298F3	1.73697e-02	2.97767e-02
F298F9	4.34783e-02	4.34783e-02
F29919	2.83019e-02	1.88679e-02
F29A6B	1.97905e-02	3.49243e-02
F29ADC	1.51515e-02	1.51515e-02
F29AF6	1.05820e-02	2.11640e-02
F29B7E	2.43386e-02	2.53968e-02
F29B8D	1.77936e-02	2.13523e-02
F29B96	5.73248e-02	2.54777e-02
F29BA9	1.56250e-02	1.78571e-02
F29C31	8.67052e-03	2.02312e-02
F29D09	1.14943e-02	5.74713e-02
F29D0D	9.75610e-03	3.41463e-02
F29DD4	5.58659e-02	2.79330e-02
F29E37	6.66667e-03	2.00000e-02
F29E62	5.10638e-02	5.10638e-02
F29E95	5.61798e-02	2.24719e-02
F29F20	3.84615e-02	3.84615e-02
F29F34	2.14876e-02	3.63636e-02
F29F53	2.59740e-02	3.46320e-02
F2A055	3.64964e-02	2.18978e-02
F2A083	2.04082e-02	2.04082e-02
F2A09F	4.31034e-02	3.44828e-02
F2A18F	3.64238e-02	3.97351e-02
F2A1CA	2.68817e-02	3.22581e-02
F2A2B3	2.14286e-02	4.28571e-02
F2A2C3	1.71674e-02	2.36052e-02
F2A2D2	2.47934e-02	8.26446e-03
F2A36D	5.01355e-02	1.62602e-02
F2A3C4	3.71517e-02	3.40557e-02
F2A497	1.80180e-02	2.90290e-02
F2A5B5	1.91083e-02	2.54777e-02
F2A73C	7.29927e-03	1.45985e-02
F2A76C	3.61011e-03	5.05415e-02
F2A7F7	2.84006e-02	2.39163e-02
F2A854	2.63158e-02	2.63158e-02
F2A8C9	9.97506e-03	1.49626e-02
F2A8EE	8.73362e-03	1.74672e-02
F2AA00	5.43478e-03	1.35870e-02
F2AA2D	2.36220e-02	3.14961e-02
F2AA8A	3.66972e-02	1.83486e-02
F2ABE9	2.24215e-02	1.34529e-02
F2AC02	3.74150e-02	2.72109e-02
F2AC3D	3.22581e-02	8.06452e-03
F2ACE5	7.47664e-02	2.80374e-02
F2AD21	7.63359e-03	1.90840e-02
F2AE70	5.77250e-02	3.22581e-02
F2AE85	2.24719e-02	2.24719e-02
F2AEED	9.30233e-03	0.00000e+00
F2AF77	1.78571e-02	8.92857e-02
F2AFBE	7.14286e-03	1.42857e-02
F2B027	9.61538e-03	2.40385e-02
F2B081	1.72117e-02	3.78657e-02
F2B0B1	2.30061e-02	1.84049e-02
F2B11A	1.75055e-02	2.40700e-02
F2B1E5	1.07143e-02	3.21429e-02
F2B200	1.60643e-02	2.61044e-02
F2B218	1.95122e-02	1.70732e-02
F2B2D8	8.77193e-03	2.63158e-02
F2B51F	2.24359e-02	5.44872e-02
F2B571	4.57516e-02	2.61438e-02
F2B675	2.73973e-02	3.42466e-02
F2B747	1.85874e-02	2.85006e-02
F2B7BE	9.66184e-03	9.66184e-03
F2B7EA	3.10966e-02	2.61866e-02
F2B8C2	1.03359e-02	1.55039e-02
F2B8FF	2.03252e-02	2.03252e-02
F2B967	0.00000e+00	1.40845e-02
F2B97A	1.99765e-02	3.29025e-02
F2B9C3	2.01613e-02	8.06452e-03
F2BAD6	1.09890e-02	1.09890e-02
F2BAEA	6.82594e-03	1.36519e-02
F2BB7D	1.70940e-02	2.56410e-02
F2BB97	9.77995e-03	7.33496e-03
F2BBF0	1.08696e-02	2.17391e-02
F2BC8C	2.88462e-02	5.12821e-02
F2BD60	2.04403e-02	3.61635e-02
F2BEA8	4.90196e-02	5.88235e-02
F2BEBD	2.09424e-02	3.14136e-02
F2BF4C	4.60526e-02	3.28947e-02
F2BF97	1.33333e-02	3.55556e-02
F2BFC9	1.86480e-02	1.16550e-02
F2C13D	2.13675e-02	4.98575e-02
F2C15E	1.50376e-02	3.00752e-02
F2C22B	1.36519e-02	2.38908e-02
F2C231	2.84464e-02	2.62582e-02
F2C26F	0.00000e+00	0.00000e+00
F2C28E	2.97521e-02	3.47107e-02
F2C30D	1.91939e-02	2.87908e-02
F2C427	2.54453e-03	7.63359e-03
F2C452	3.96825e-03	7.93651e-03
F2C4B6	1.87970e-02	2.25564e-02
F2C61E	1.89274e-02	3.47003e-02
F2C6B0	3.90625e-03	3.51562e-02
F2C6ED	2.77778e-02	3.09829e-02
F2C7C2	2.10773e-02	4.68384e-02
F2C7C9	2.21729e-02	1.33038e-02
F2C946	0.00000e+00	2.91262e-02
F2C98E	2.60870e-02	1.30435e-02
F2CA07	3.29670e-02	2.74725e-02
F2CA39	1.62338e-02	9.74026e-03
F2CA3D	1.65289e-02	4.13223e-03
F2CAEB	9.25926e-03	3.70370e-02
F2CB14	4.08805e-02	2.83019e-02
